ccode,year,eventid,id,countryname,etype,startdate,enddate,stday,stmo,styr,eday,emo,eyr,duration,actor1,actor1id,actor1coherent,actor2,actor2id,actor2coherent,actor3,actor3id,actor3coherent,target1,target1id,target1coherent,target2,target2id,target2coherent,cgovtarget,rgovtarget,npart,ndeath,repress,elocal,ilocal,sublocal,locnum,gislocnum,issue1,issue2,issue3,issuenote,nsource,acd_questionable,notes,escalation,latitude,longitude,geo_comments,location_precision
41,2001,410619,619,Haiti,5,11/29/01,11/29/01,29,11,2001,29,11,2001,1,Opposition supporters,41.04,0,,,,,,,Government,41.01,0,,,,1,0,-99,0,0,Petit Goave; Miragoane and Jacmel,Petit Goave,1,5,5,10,,,"A general strike was held in Petit Goave, Miragoane and Jacmel.",AP,0,,0,18,-73,,
41,2001,410620,620,Haiti,2,11/29/01,11/29/01,29,11,2001,29,11,2001,1,Anti-government protesters,41.15,0,,,,,,,Government,41.01,0,,,,1,0,-99,0,1,Petit Goave,Petit Goave,1,3,3,10,,,"Anti-government protesters set up flaming tire barricades, and two were arrested.",AP,0,"Very little information, so not clear if this protest is connected to general strike",0,18,-73,,
41,2001,410622,622,Haiti,8,12/17/01,12/17/01,17,12,2001,17,12,2001,1,Armed group,41.18,0,Former soldiers,41.03,0,Former police chiefs,41.03,0,Aristide government,41.01.100,1,,,,1,0,2,-88,0,Port-Au-Prince,Port-Au-Prince,1,1,1,13,,,"A coup attempt was launched by 20 to 30 armed men, many of whom were former soldiers and policemen.",Both,0,"Since all of the actors seem to have been former soldiers and police and were not currently serving, it is coded as an etype 8; also, four of the five assailants that died were killed by citizens with machetes near the border with the Dominican",0,19,-72,,
41,2001,410623,623,Haiti,4,12/17/01,12/17/01,17,12,2001,17,12,2001,1,Pro-government demonstrators,41.15,0,,,,,,,French institute of Haiti,41.14,0,Aristide opponents,41.04,0,0,0,-99,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,11,,,"Pro-government demonstrators looted the offices of the French Institute of Haiti, set fires to opposition parties' headquarters and the homes of opposition leaders.",Both,0,,0,19,-72,,
41,2001,410624,624,Haiti,4,12/17/01,12/17/01,17,12,2001,17,12,2001,1,Pro-government mob,41.15,0,,,,,,,Government opponents,41.15,0,,,,0,0,-99,2,0,Gonaives,Gonaives,1,2,2,11,,,A mob set fire to the home of opposition leader Luc Mesadieu and killed two men and burned their bodies.,AP,0,,0,19,-73,,
41,2001,410625,625,Haiti,4,12/17/01,12/17/01,17,12,2001,17,12,2001,1,Pro-government mob,41.15,0,,,,,,,Government opponents,41.15,0,,,,0,0,-99,0,0,Petit Goave,Petit Goave,1,3,3,11,,,Government supporters set fire to opposition supporter's homes.,AP,0,Very little information,0,18,-73,,
41,2001,410626,626,Haiti,4,12/17/01,12/17/01,17,12,2001,17,12,2001,1,Anti-government mob,41.15,0,,,,,,,Government,41.01,0,,,,1,0,-99,0,0,Petit Goave,Petit Goave,1,3,3,10,,,Government opponents set fire to government supporters houses.,AP,0,Very little information,0,18,-73,,
41,2001,410627,627,Haiti,4,12/17/01,12/17/01,17,12,2001,17,12,2001,1,Aristide militants,41.05.100,0,,,,,,,Journalists,41.06,0,,,,0,0,-99,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,11,,,Aristide journalists attacked journalists.,AP,0,,0,19,-72,,
41,2002,410629,629,Haiti,2,1/11/02,1/11/02,11,1,2002,11,1,2002,1,Pro-Aristide protesters,41.04.100,0,,,,,,,Reporters Without Borders leader Robert Menard,41.06.514,1,,,,0,0,2,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,11,8,,50 Aristide supporters protested against Reporters Without Borders leader Robert Menard after he asked European and U.S. officials to cancel travel visas and freeze bank accounts of Aristide and other officials.,AP,0,,0,19,-72,,
41,2002,410630,630,Haiti,9,1/21/02,1/21/02,21,1,2002,21,1,2002,1,Gunman,41.18,0,,,,,,,Canadian journalist,41.0614,0,,,,0,0,-99,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,13,,,A Canadian journalist was shot and wounded while investigating gang violence.,AP,0,,0,19,-72,,
41,2002,410631,631,Haiti,4,1/27/02,1/27/02,27,1,2002,27,1,2002,1,Protesters,41.15,0,,,,,,,Food warehouses,41.16,0,,,,0,0,3,0,1,Port-Au-Prince,Port-Au-Prince,1,1,1,3,,,Hundreds of Haitians ransacked food warehouses; riot police fired tear gas and shots into the air.,AP,0,,0,19,-72,,
41,2002,410632,632,Haiti,8,2/9/02,2/9/02,9,2,2002,9,2,2002,1,Attackers,41.18,0,,,,,,,Police station,41.03,0,,,,1,1,-99,1,0,Petit Goave,Petit Goave,1,3,3,14,,,"A police station was attacked, with one officer being shot and killed.",AP,0,Very little information,0,18,-73,,
41,2002,410633,633,Haiti,8,2/17/02,2/17/02,17,2,2002,17,2,2002,1,Assassin on a motorcycle,41.18,0,,,,,,,Rep. Marc-Andre Dirogene,41.01.144,1,,,,1,0,1,1,0,Port-Au-Prince,Port-Au-Prince,1,1,1,13,,,"Two men drove up on a motorcycle and demanded a ride from Rep. Dirogene, an Aristide party lawmaker and when he refused they shot and killed him.",AP,0,,0,19,-72,,
41,2002,410634,634,Haiti,2,2/17/02,2/17/02,17,2,2002,17,2,2002,1,Rep. Marc-Andre Dirogene supporters,41.04.102,0,,,,,,,Government,41.01,0,,,,1,0,-99,0,0,Gonaives,Gonaives,1,2,2,10,,,Supporters of slain lawmaker Marc-Andre Dirogene built flaming tire barricades to block streets and shot into the air to protest his murder.,AP,0,,0,19,-73,,
41,2002,410635,635,Haiti,2,3/22/02,3/22/02,22,3,2002,22,3,2002,1,Opposition supporters,41.04,0,,,,,,,Government,41.01,0,,,,1,0,4,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,10,,,"About 1,000 supporters of Haiti's opposition rallied at the ruins of their headquarters to proclaim their right to political freedom.",AP,0,,0,19,-72,,
41,2002,410636,636,Haiti,8,5/1/02,5/1/02,1,5,2002,1,5,2002,1,Heavily armed gunmen,41.11,0,,,,,,,Police station,41.03,0,Pro-government politician,41.01,0,1,1,1,1,0,Belladere,Belladere,1,3,3,14,,,"Eight gunmen attacked the police station, shooting and killing a coordinator of the governing Lavalas Family party and stealing two rifles and a shotgun and then set fire to the city hall.",AP,0,,0,19,-72,,
41,2002,410637,637,Haiti,6,5/7/02,5/7/02,7,5,2002,7,5,2002,1,Lawyers,41.07,0,,,,,,,Judicial system,41.01,0,,,,1,1,-99,0,0,Nationwide,Nationwide,1,7,7,10,,,Lawyers across Haiti staged a one-day strike to protest against what they say is a corrupt and ineffective judicial system.,AP,0,,0,19,-72,,
41,2002,410638,638,Haiti,2,6/3/02,6/3/02,3,6,2002,3,6,2002,1,Aristide opponents,41.04,0,,,,,,,Government,41.01,0,,,,1,0,3,0,0,Petit Goave,Petit Goave,1,3,3,10,,,"Hundreds of people marched and chanted, demanding punishment for the Aristide supporters who hacked a journalist to death six months before.",AP,0,,0,18,-73,,
41,2002,410639,639,Haiti,8,6/23/02,6/23/02,23,6,2002,23,6,2002,1,Unknown gunman,41.18,0,,,,,,,Aristide party coordinator Cleonord Souverain,41.04.306,1,,,,1,1,1,6,0,Belladere,Belladere,1,3,3,13,,,Gunmen broke into Lavalas Family party coordinator Cleonord Souverain when he was not home and shot and killed six of his relatives.,AP,0,"Coded as an etype 8 because Lavalas party coordinator seems to have been target of violence, but he was not home; also, coded as a 1 for repression because 20 people were detained for questioning following the shooting",0,19,-72,,
41,2002,410640,640,Haiti,3,7/2/02,7/8/02,2,7,2002,8,7,2002,7,Cannibal Army,41.05.403,1,,,,,,,Government,41.01,0,,,,1,0,-99,0,0,Gonaives,Gonaives,1,2,2,10,,,"Supporters of a political activist arrested on arson charges set up barricades, shot into the air and at police patrols, and set fire to a provincial customs house.",AP,0,,0,19,-73,,
41,2002,410641,641,Haiti,3,8/2/02,8/2/02,2,8,2002,2,8,2002,1,Cannibal Army,41.05.403,1,,,,,,,Provincial jail,41.03,0,,,,1,1,-99,1,0,Gonaives,Gonaives,1,2,2,10,,,"The Cannibal Army stole a tractor and crashed it through the wall of a provincial jail, freeing 159 prisoners in an effort to free a political activist, killing one.",AP,0,Not clear if members of Cannibal Army also set the fires at town courthouse and city hall; coded as same event because there seems to be momentum,0,19,-73,,
41,2002,410642,642,Haiti,1,8/3/02,8/3/02,3,8,2002,3,8,2002,1,Cannibal Army,41.05.403,1,,,,,,,Government,41.01,0,,,,1,0,3,0,0,Gonaives,Gonaives,1,2,2,10,,,The Cannibal Army demonstrated against the government.,AP,0,,0,19,-73,,
41,2002,410643,643,Haiti,3,8/5/02,8/5/02,5,8,2002,5,8,2002,1,Anti-government protesters,41.15,0,,,,,,,Government,41.01,0,,,,1,0,4,0,1,Gonaives,Gonaives,1,2,2,10,,,Thousands of anti-government protesters rioted.,AP,0,Coded as an etype 3 because the insurrectionists were led by longtime Aristide foes,0,19,-73,,
41,2002,410644,644,Haiti,1,8/8/02,8/8/02,8,8,2002,8,8,2002,1,Jean Tatoune,41.05.410,1,Anti-government protesters,41.15,0,,,,Government,41.01,0,,,,1,0,-99,0,0,Gonaives,Gonaives,1,2,2,10,,,Jean Tatoune led an anti-government protest.,AP,0,Very little information,0,19,-73,,
41,2002,410645,645,Haiti,4,8/22/02,8/22/02,22,8,2002,22,8,2002,1,Pro-Aristide mob,41.11.100,0,,,,,,,Students,41.09,0,,,,0,0,3,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,11,,,Students were going to protest to demand Professor Paquiot's reinstatement as head of Haiti State University and Aristide supporters beat dozens of protesters.,AP,0,Coded as an etype 4 because student protest was not able to start because it was broken up by Aristide supporters,0,19,-72,,
41,2002,410646,646,Haiti,4,8/27/02,8/27/02,27,8,2002,27,8,2002,1,Mob,41.18,0,,,,,,,Alleged murderer,41.11,0,,,,0,0,3,0,0,Arcahaie,Arcahaie,1,2,2,13,,,"A mob of several hundred stormed a police station, and after a gunman in the mob killed a suspected murderer, the mob burned his corpse.",AP,0,,0,19,-73,,
41,2002,410647,647,Haiti,2,9/19/02,9/19/02,19,9,2002,19,9,2002,1,Students,41.09,0,Supporters,41.15,0,,,,Government,41.01,0,,,,1,0,3,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,7,,,About 100 university students and their supporters marched to demand the immediate reinstatement of the administrative board.,AP,0,,0,19,-72,,
41,2002,410648,648,Haiti,2,9/19/02,9/19/02,19,9,2002,19,9,2002,1,Aristide supporters,41.04.100,0,,,,,,,Student protesters,41.09,0,,,,0,0,2,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,11,,,Aristide supporters staged a counter-demonstration against student protesters.,AP,0,Coded as a separate event because this was a pro-government protest against student protesters,0,19,-72,,
41,2002,410649,649,Haiti,8,11/11/02,11/11/02,11,11,2002,11,11,2002,1,Men in camouflage uniforms,41.18,0,,,,,,,Police station,41.03,0,,,,1,1,-99,0,0,Cap-Haitien,Cap-Haitien,1,2,2,14,,,Unidentified men in military camouflage shot at the Cap-Haitien police station.,AP,0,Very little information,0,20,-72,,
41,2002,410650,650,Haiti,6,11/14/02,11/14/02,14,11,2002,14,11,2002,1,Professors,41.09,0,,,,,,,Government,41.01,0,,,,1,0,-99,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,7,10,,Professors went on strike to demand the Haiti State University's autonomy from the state.,AP,0,,0,19,-72,,
41,2002,410651,651,Haiti,2,11/14/02,11/14/02,14,11,2002,14,11,2002,1,Students,41.09,0,,,,,,,Government,41.01,0,,,,1,0,4,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,7,10,,"More than 1,000 students demonstrated in front of the Parliament building to demand Parliament withdraw a bill clarifying the university's autonomy.",AP,0,,0,19,-72,,
41,2002,410652,652,Haiti,2,11/15/02,11/15/02,15,11,2002,15,11,2002,1,Students,41.09,0,,,,,,,Government,41.01,0,,,,1,0,4,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,7,,,"Thousands of students temporarily occupied the state university's administrative building, demanding that the government reinstate the university's dissolved board and the university's former rector.",AP,0,,0,19,-72,,
41,2002,410653,653,Haiti,2,11/15/02,11/15/02,15,11,2002,15,11,2002,1,Aristide supporters,41.04.100,0,,,,,,,Citizens Initiative,41.13.845,0,,,,0,0,-99,0,0,Milot,Milot,1,3,3,11,,,Aristide grass-roots street activists built flaming tire barricade to protest the planned activities of the Citizens Initiative opposition organization.,AP,0,,0,20,-72,,
41,2002,410654,654,Haiti,1,11/17/02,11/17/02,17,11,2002,17,11,2002,1,Citizens Initiative,41.13.845,1,Opposition groups,41.04,0,,,,Government,41.01,0,,,,1,0,5,0,0,Cap-Haitien and Vertieres,Cap-Haitien,1,4,4,10,3,,The Citizens Initiative and other opposition groups protested against the government.,AP,0,,0,20,-72,,
41,2002,410655,655,Haiti,2,11/18/02,11/18/02,18,11,2002,18,11,2002,1,Protesters,41.15,0,,,,,,,Government,41.01,0,,,,1,0,4,0,0,Petit Goave,Petit Goave,1,3,3,10,,,Thousands marched to demand justice for slain journalist Brignol Lindor.,AP,0,,0,18,-73,,
41,2002,410656,656,Haiti,2,11/20/02,11/20/02,20,11,2002,20,11,2002,1,Anti-government protesters,41.15,0,Students,41.09,0,,,,Government,41.01,0,,,,1,0,4,0,1,Petit Goave,Petit Goave,1,3,3,3,7,10,"Thousands of protesters demonstrated against the high cost of living, increased school exam fees and against Aristide and forced their way into a police station courtyard and clashed with police.",Both,0,"Each side blames the other for the shots that were fired, cautiously coded 1 for repression",0,18,-73,,
41,2002,410657,657,Haiti,2,11/21/02,11/21/02,21,11,2002,21,11,2002,1,Students,41.09,0,,,,,,,Government,41.01,0,,,,1,0,4,0,0,Port-Au-Prince; Gonaives and Petit Goave,Port-Au-Prince,1,4,4,10,,,Thousands of students protested demanding President Aristide's resignation and students disrupted a pro-government demonstration by throwing rocks.,Both,0,Difficult to decide how to code because pro and anti-government protests overlap; coded as an escalation to an etype 4 because student protesters threw rocks at pro-government protesters,4,19,-73,,
41,2002,410658,658,Haiti,2,11/21/02,11/21/02,21,11,2002,21,11,2002,1,Pro-government protesters,41.15,0,,,,,,,Aristide opponents,41.04,0,,,,0,0,-99,0,0,Gonaives,Gonaives,1,2,2,11,,,A pro-government demonstration was broken up by anti-government protesters who threw rocks and injured six people.,Both,0,Difficult to decide how to code because pro and anti-government protests overlap; coded as an escalation to an etype 4 because student protesters threw rocks at pro-government protesters,4,19,-73,,
41,2002,410659,659,Haiti,2,11/22/02,11/22/02,22,11,2002,22,11,2002,1,Aristide supporters,41.04.100,0,,,,,,,Aristide opponents,41.04,0,,,,0,0,3,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,11,,,"Hundreds demonstrated outside the National Palace, saying they stand behind President Aristide and against a rash of recent opposition protests and some people threw rocks.",Both,0,Coded as an escalation to an etype 4 because some people threw rocks,4,19,-72,,
41,2002,410660,660,Haiti,2,11/25/02,11/25/02,25,11,2002,25,11,2002,1,Anti-government protesters,41.15,0,Students,41.09,0,,,,Government,41.01,0,,,,1,0,4,0,0,Port-Au-Prince; Gonaives and Petit Goave,Port-Au-Prince,1,4,4,3,10,,Protests were held against Aristide's government and against poor living conditions and clashes erupted between Aristide supporters and protesters.,AP,0,No information about who fired shots,4,18,-73,,
41,2002,410661,661,Haiti,2,11/25/02,11/25/02,25,11,2002,25,11,2002,1,Pro-government protesters,41.15,0,,,,,,,Aristide opponents,41.04,0,,,,0,0,4,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,11,,,"More than 2,000 pro-government demonstrators protested and stoned an African studies center where anti-government students were meeting and three pro-government demonstrators were shot.",AP,0,No information about who fired shots,4,19,-72,,
41,2002,410662,662,Haiti,2,11/26/02,11/26/02,26,11,2002,26,11,2002,1,Anti-government protesters,41.15,0,,,,,,,Government,41.01,0,,,,1,0,4,0,0,Petit Goave,Petit Goave,1,3,3,10,,,"More than 1,000 Haitians demonstrated against President Aristide and gun-wielding Aristide supporters pelted the protesters with rocks and one person was shot.",AP,0,,4,18,-73,,
41,2002,410663,663,Haiti,2,11/28/02,11/28/02,28,11,2002,28,11,2002,1,Anti-government protesters,41.15,0,,,,,,,Government,41.01,0,,,,1,0,4,0,0,Gonaives,Gonaives,1,2,2,10,3,1,"5,000 anti-government protesters were pelted with stones and beaten by more than 1,000 government supporters and a police officer was also shot.",AP,0,,4,19,-73,,
41,2002,410664,664,Haiti,2,11/28/02,11/28/02,28,11,2002,28,11,2002,1,Anti-government protesters,41.15,0,,,,,,,Government,41.01,0,,,,1,0,-99,1,0,Las Cahobas,Las Cahobas,1,3,3,10,3,1,"An anti-government protest led to a clash with pro-government protesters, during which a judge was killed.",Both,0,Unclear who shot judge,4,19,-72,,
41,2002,410665,665,Haiti,2,11/28/02,11/28/02,28,11,2002,28,11,2002,1,Pro-government protesters,41.15,0,,,,,,,Aristide opponents,41.04,0,,,,0,0,-99,1,0,Las Cahobas,Las Cahobas,1,3,3,11,,,"A pro-government demonstration led to clashes with anti-government protesters, and a judge was killed.",Both,0,Unclear who shot judge,4,19,-72,,
41,2002,410666,666,Haiti,2,11/28/02,11/28/02,28,11,2002,28,11,2002,1,Anti-government protesters,41.15,0,,,,,,,Government,41.01,0,,,,1,0,4,0,0,Grande-Goave,Grande-Goave,1,3,3,10,,,"3,000 people participated in a peaceful anti-government demonstration.",AP,0,,0,18,-73,,
41,2002,410667,667,Haiti,2,11/28/02,11/28/02,28,11,2002,28,11,2002,1,Anti-government protesters,41.15,0,,,,,,,Government,41.01,0,,,,1,0,4,0,0,Jacmel,Jacmel,1,3,3,10,,,"3,000 people participated in a peaceful anti-government demonstration.",AP,0,,0,18,-73,,
41,2002,410668,668,Haiti,2,11/29/02,11/29/02,29,11,2002,29,11,2002,1,Pro-government protesters,41.15,0,,,,,,,Aristide opponents,41.04,0,,,,0,0,4,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,11,,,A pro-government protest was held.,AP,0,,0,19,-72,,
41,2002,410669,669,Haiti,2,11/29/02,11/29/02,29,11,2002,29,11,2002,1,Anti-government protesters,41.15,0,,,,,,,Government,41.01,0,,,,1,0,4,0,0,St. Marc,St. Marc,1,2,2,10,,,"More than 1,000 people participated in an anti-government demonstration.",AP,0,,0,19,-73,,
41,2002,410670,670,Haiti,2,11/29/02,11/29/02,29,11,2002,29,11,2002,1,Anti-government protesters,41.15,0,,,,,,,Government,41.01,0,,,,1,0,3,0,0,Gonaives,Gonaives,1,2,2,10,,,A few hundred people participated in an anti-government protest.,AP,0,,0,19,-73,,
41,2002,410671,671,Haiti,2,11/29/02,11/29/02,29,11,2002,29,11,2002,1,Pro-government protesters,41.15,0,,,,,,,Aristide opponents,41.04,0,,,,0,0,4,0,0,Cap-Haitien,Cap-Haitien,1,2,2,11,,,"About 1,000 Aristide supporters held a demonstration.",AP,0,,0,20,-72,,
41,2002,410673,673,Haiti,2,12/2/02,12/2/02,2,12,2002,2,12,2002,1,Anti-government protesters,41.15,0,,,,,,,Government,41.01,0,,,,1,0,-99,0,0,Gonaives,Gonaives,1,2,2,10,,,"An anti-government protest was held, and during it one man was shot in head and hospitalized.",AP,0,,9,19,-73,,
41,2002,410674,674,Haiti,2,12/3/02,12/3/02,3,12,2002,3,12,2002,1,Anti-government protesters,41.15,0,,,,,,,Government,41.01,0,,,,1,0,4,0,1,Port-Au-Prince,Port-Au-Prince,1,1,1,10,,,"Thousands of anti-government protesters were broken up by police who fired tear gas, and Aristide supporters wielded whips and hurled rocks at protesters.",AP,0,,4,19,-72,,
41,2002,410675,675,Haiti,2,12/3/02,12/3/02,3,12,2002,3,12,2002,1,Anti-government protesters,41.15,0,,,,,,,Government,41.01,0,,,,1,0,4,0,1,Petit Goave,Petit Goave,1,3,3,10,,,"2,000 anti-government marchers led to two men being shot by Aristide supporters and police fired tear gas; the protesters also called for justice in the death of journalist Brignol Lindor.",AP,0,,4,18,-73,,
41,2002,410676,676,Haiti,2,12/3/02,12/3/02,3,12,2002,3,12,2002,1,Anti-government protesters,41.15,0,,,,,,,Government,41.01,0,,,,1,0,4,0,1,Cap-Haitien,Cap-Haitien,1,2,2,10,,,"An anti-government march of about 2,000 people was broken up by police, who fired tear gas.",AP,0,,0,20,-72,,
41,2002,410677,677,Haiti,2,12/3/02,12/3/02,3,12,2002,3,12,2002,1,Anti-government protesters,41.15,0,,,,,,,Government,41.01,0,,,,1,0,3,0,1,Gonaives,Gonaives,1,2,2,10,,,An anti-government protest of 500 people was broken up by police using batons.,AP,0,,0,19,-73,,
41,2002,410679,679,Haiti,4,12/3/02,12/3/02,3,12,2002,3,12,2002,1,Aristide supporters,41.04.100,0,,,,,,,Opposition motorcade,41.04,0,,,,1,0,3,0,0,Port-Au-Prince,Port-Au-Prince,1,1,1,11,,,An opposition motorcade was attacked by hundreds of rock-throwing Aristide supporters.,AP,0,,0,19,-72,,
